hour,date,users,event_count,event_name,day
2,4/15/2019,1,1,4,21
2,4/15/2019,11,45,6,1
2,4/15/2019,2,3,0,14
2,4/15/2019,1,1,3,14
2,4/15/2019,1,1,5,1
2,4/15/2019,1,1,4,1
2,4/15/2019,2,3,6,14
2,4/15/2019,3,4,5,0
2,4/15/2019,25,31,1,0
2,4/15/2019,2,2,7,14
2,4/15/2019,11,11,9,45
2,4/15/2019,5,8,6,7
2,4/15/2019,23,92,6,0
2,4/15/2019,3,3,0,7
2,4/15/2019,3,7,0,21
2,4/15/2019,3,3,4,7
2,4/15/2019,18,25,2,0
2,4/15/2019,1,1,1,14
2,4/15/2019,3,4,2,21
2,4/15/2019,2,19,3,21
2,4/15/2019,5,23,3,1
2,4/15/2019,10,13,2,1
2,4/15/2019,3,3,2,7
3,4/15/2019,3,4,2,14
3,4/15/2019,4,12,7,7
3,4/15/2019,5,13,3,1
3,4/15/2019,2,3,1,14
3,4/15/2019,9,27,6,1
3,4/15/2019,5,17,3,7
3,4/15/2019,3,7,3,21
3,4/15/2019,1,5,3,14
3,4/15/2019,15,33,7,0
3,4/15/2019,2,2,4,7
3,4/15/2019,7,9,9,45
3,4/15/2019,1,7,7,14
3,4/15/2019,3,6,6,21
3,4/15/2019,5,11,7,1
3,4/15/2019,26,30,9,7
3,4/15/2019,25,29,9,1
3,4/15/2019,2,2,0,21
3,4/15/2019,4,4,1,21
3,4/15/2019,13,15,1,1
3,4/15/2019,3,4,0,14
3,4/15/2019,2,3,2,7
3,4/15/2019,2,2,4,1
3,4/15/2019,22,47,6,0
3,4/15/2019,23,40,0,0
3,4/15/2019,4,8,5,0
3,4/15/2019,3,6,0,7
3,4/15/2019,6,8,1,7
3,4/15/2019,2,5,6,14
3,4/15/2019,3,9,7,21
3,4/15/2019,11,27,3,0
3,4/15/2019,12,12,9,21
3,4/15/2019,7,10,2,1
3,4/15/2019,6,20,6,7
3,4/15/2019,1,2,5,14
3,4/15/2019,2,4,5,1
3,4/15/2019,16,17,9,14
3,4/15/2019,9,17,0,1
3,4/15/2019,2,2,2,21
3,4/15/2019,15,18,2,0
3,4/15/2019,34,39,1,0
3,4/15/2019,22,84,9,0
4,4/15/2019,8,10,1,1
4,4/15/2019,2,3,1,14
4,4/15/2019,4,25,7,7
4,4/15/2019,8,8,1,7
4,4/15/2019,3,6,6,14
4,4/15/2019,8,27,7,0
4,4/15/2019,7,9,0,1
4,4/15/2019,3,4,9,90
4,4/15/2019,3,3,4,1
4,4/15/2019,4,21,3,7
4,4/15/2019,8,24,6,1
4,4/15/2019,3,4,2,14
4,4/15/2019,3,19,3,1
4,4/15/2019,61,67,9,14
4,4/15/2019,57,77,9,0
4,4/15/2019,16,31,0,0
4,4/15/2019,2,9,5,0
4,4/15/2019,2,3,3,14
4,4/15/2019,17,45,6,0
4,4/15/2019,1,1,5,14
4,4/15/2019,1,1,2,21
4,4/15/2019,9,12,9,45
4,4/15/2019,7,7,2,1
4,4/15/2019,125,158,9,7
4,4/15/2019,2,3,6,21
4,4/15/2019,3,3,2,7
4,4/15/2019,3,7,0,14
4,4/15/2019,74,84,9,21
4,4/15/2019,10,44,3,0
4,4/15/2019,1,1,4,21
4,4/15/2019,4,15,7,1
4,4/15/2019,13,15,2,0
4,4/15/2019,3,3,1,21
4,4/15/2019,6,11,6,7
4,4/15/2019,2,2,5,7
4,4/15/2019,20,26,1,0
4,4/15/2019,2,2,4,7
4,4/15/2019,139,176,9,1
4,4/15/2019,1,2,0,21
4,4/15/2019,3,4,0,7
5,4/15/2019,1,1,4,7
5,4/15/2019,37,42,1,0
5,4/15/2019,7,7,2,1
5,4/15/2019,2,4,3,21
5,4/15/2019,58,64,9,1
5,4/15/2019,1,2,0,14
5,4/15/2019,8,13,5,0
5,4/15/2019,3,5,0,7
5,4/15/2019,31,87,6,0
5,4/15/2019,13,36,6,1
5,4/15/2019,4,4,2,21
5,4/15/2019,4,4,0,21
5,4/15/2019,3,11,7,7
5,4/15/2019,3,13,3,7
5,4/15/2019,27,57,0,0
5,4/15/2019,6,6,1,21
5,4/15/2019,8,8,1,7
5,4/15/2019,3,3,4,1
5,4/15/2019,31,58,9,0
5,4/15/2019,7,10,6,7
5,4/15/2019,2,2,2,7
5,4/15/2019,53,61,9,7
5,4/15/2019,28,41,9,21
5,4/15/2019,14,60,3,0
5,4/15/2019,14,15,1,1
5,4/15/2019,2,2,1,14
5,4/15/2019,2,2,4,14
5,4/15/2019,3,6,5,1
5,4/15/2019,3,3,9,45
5,4/15/2019,6,20,7,1
5,4/15/2019,18,21,2,0
5,4/15/2019,6,22,3,1
5,4/15/2019,20,59,7,0
5,4/15/2019,1,1,4,0
5,4/15/2019,1,2,6,14
5,4/15/2019,25,31,9,14
5,4/15/2019,1,1,2,14
5,4/15/2019,5,10,6,21
5,4/15/2019,4,6,7,21
5,4/15/2019,12,29,0,1
5,4/15/2019,1,1,4,21
6,4/15/2019,142,208,9,7
6,4/15/2019,4,25,3,7
6,4/15/2019,7,23,7,7
6,4/15/2019,1,1,1,45
6,4/15/2019,5,11,0,7
6,4/15/2019,1,1,1,14
6,4/15/2019,2,2,2,21
6,4/15/2019,85,138,9,21
6,4/15/2019,1,1,4,45
6,4/15/2019,1,1,8,0
6,4/15/2019,1,1,2,90
6,4/15/2019,1,1,2,45
6,4/15/2019,24,31,2,0
6,4/15/2019,6,6,4,1
6,4/15/2019,6,37,3,1
6,4/15/2019,1,1,4,21
6,4/15/2019,2,2,5,1
6,4/15/2019,22,54,3,0
6,4/15/2019,12,28,6,7
6,4/15/2019,1,1,6,90
6,4/15/2019,1,1,1,90
6,4/15/2019,11,15,1,1
6,4/15/2019,14,44,6,1
6,4/15/2019,4,5,2,7
6,4/15/2019,154,228,9,1
6,4/15/2019,1,1,0,90
6,4/15/2019,2,2,4,7
6,4/15/2019,2,2,4,0
6,4/15/2019,35,59,0,0
6,4/15/2019,9,9,1,7
6,4/15/2019,9,12,2,1
6,4/15/2019,1,1,7,45
6,4/15/2019,1,2,5,7
6,4/15/2019,14,40,0,1
6,4/15/2019,6,33,3,21
6,4/15/2019,6,8,1,21
6,4/15/2019,4,28,7,21
6,4/15/2019,3,3,5,21
6,4/15/2019,6,8,5,0
6,4/15/2019,21,49,7,0
6,4/15/2019,7,26,6,21
6,4/15/2019,20,35,9,45
6,4/15/2019,2,4,6,45
6,4/15/2019,69,157,9,0
6,4/15/2019,1,1,0,45
6,4/15/2019,89,133,9,14
6,4/15/2019,4,5,0,21
6,4/15/2019,9,41,7,1
6,4/15/2019,45,53,1,0
6,4/15/2019,37,98,6,0
7,4/15/2019,1,4,7,21
7,4/15/2019,6,7,5,1
7,4/15/2019,85,174,9,21
7,4/15/2019,15,17,1,7
7,4/15/2019,5,6,4,7
7,4/15/2019,27,32,1,0
7,4/15/2019,18,23,1,1
7,4/15/2019,12,21,0,1
7,4/15/2019,3,4,7,14
7,4/15/2019,189,371,9,1
7,4/15/2019,5,5,1,21
7,4/15/2019,87,171,9,14
7,4/15/2019,2,11,3,21
7,4/15/2019,7,37,3,7
7,4/15/2019,15,45,3,0
7,4/15/2019,4,15,6,21
7,4/15/2019,2,2,4,0
7,4/15/2019,12,49,7,1
7,4/15/2019,2,3,0,14
7,4/15/2019,11,28,7,7
7,4/15/2019,5,8,5,7
7,4/15/2019,153,294,9,7
7,4/15/2019,3,3,4,14
7,4/15/2019,1,1,1,45
7,4/15/2019,13,20,0,7
7,4/15/2019,1,1,5,21
7,4/15/2019,13,16,2,7
7,4/15/2019,1,1,2,14
7,4/15/2019,2,2,2,45
7,4/15/2019,2,2,4,21
7,4/15/2019,11,14,2,1
7,4/15/2019,1,2,5,45
7,4/15/2019,20,62,6,1
7,4/15/2019,16,53,7,0
7,4/15/2019,2,5,6,45
7,4/15/2019,4,4,2,21
7,4/15/2019,3,3,1,14
7,4/15/2019,18,23,0,0
7,4/15/2019,14,16,4,1
7,4/15/2019,16,41,6,7
7,4/15/2019,10,45,3,1
7,4/15/2019,4,4,0,21
7,4/15/2019,2,2,0,45
7,4/15/2019,12,13,2,0
7,4/15/2019,2,6,7,45
7,4/15/2019,83,173,9,0
7,4/15/2019,2,5,3,45
7,4/15/2019,5,9,6,14
7,4/15/2019,17,31,9,45
7,4/15/2019,24,55,6,0
7,4/15/2019,6,11,5,0
8,4/15/2019,12,16,2,1
8,4/15/2019,5,19,3,7
8,4/15/2019,22,63,7,0
8,4/15/2019,25,47,0,0
8,4/15/2019,86,196,9,0
8,4/15/2019,13,22,0,1
8,4/15/2019,36,73,6,0
8,4/15/2019,74,132,9,21
8,4/15/2019,46,48,1,0
8,4/15/2019,3,4,5,1
8,4/15/2019,1,1,1,90
8,4/15/2019,10,36,3,1
8,4/15/2019,4,4,4,7
8,4/15/2019,10,12,1,7
8,4/15/2019,2,3,3,14
8,4/15/2019,11,17,5,0
8,4/15/2019,3,8,6,14
8,4/15/2019,15,22,9,45
8,4/15/2019,4,4,2,14
8,4/15/2019,1,2,5,21
8,4/15/2019,2,3,7,14
8,4/15/2019,4,6,0,14
8,4/15/2019,2,2,4,21
8,4/15/2019,1,1,5,14
8,4/15/2019,19,23,1,1
8,4/15/2019,9,31,7,1
8,4/15/2019,3,6,7,7
8,4/15/2019,6,6,1,14
8,4/15/2019,4,4,4,14
8,4/15/2019,3,4,0,21
8,4/15/2019,4,13,6,21
8,4/15/2019,5,9,0,7
8,4/15/2019,3,3,2,21
8,4/15/2019,3,7,7,21
8,4/15/2019,6,7,1,21
8,4/15/2019,3,4,2,7
8,4/15/2019,1,2,9,90
8,4/15/2019,7,8,4,1
8,4/15/2019,6,7,4,0
8,4/15/2019,3,3,3,21
8,4/15/2019,139,244,9,7
8,4/15/2019,1,2,5,7
8,4/15/2019,16,51,6,1
8,4/15/2019,18,62,3,0
8,4/15/2019,20,20,2,0
8,4/15/2019,156,278,9,1
8,4/15/2019,7,33,6,7
8,4/15/2019,78,144,9,14
9,4/15/2019,29,110,3,0
9,4/15/2019,4,4,2,7
9,4/15/2019,5,11,3,1
9,4/15/2019,71,114,9,14
9,4/15/2019,11,18,0,1
9,4/15/2019,46,132,6,0
9,4/15/2019,81,135,9,0
9,4/15/2019,4,4,0,7
9,4/15/2019,47,62,1,0
9,4/15/2019,10,12,2,1
9,4/15/2019,2,2,5,7
9,4/15/2019,134,205,9,7
9,4/15/2019,26,29,2,0
9,4/15/2019,4,6,1,14
9,4/15/2019,75,120,9,21
9,4/15/2019,1,2,6,21
9,4/15/2019,29,128,7,0
9,4/15/2019,9,17,6,7
9,4/15/2019,3,3,4,7
9,4/15/2019,6,10,7,1
9,4/15/2019,18,27,9,45
9,4/15/2019,2,2,3,21
9,4/15/2019,2,4,0,14
9,4/15/2019,2,2,5,1
9,4/15/2019,29,49,0,0
9,4/15/2019,15,21,5,0
9,4/15/2019,1,1,3,14
9,4/15/2019,11,12,1,7
9,4/15/2019,8,19,7,7
9,4/15/2019,18,22,1,1
9,4/15/2019,4,5,4,0
9,4/15/2019,5,11,3,7
9,4/15/2019,1,1,2,14
9,4/15/2019,15,38,6,1
9,4/15/2019,2,3,4,14
9,4/15/2019,148,230,9,1
9,4/15/2019,1,1,6,14
9,4/15/2019,9,9,4,1
9,4/15/2019,1,1,7,21
9,4/15/2019,1,1,9,90
9,4/15/2019,1,1,1,21
10,4/15/2019,5,5,2,7
10,4/15/2019,103,268,9,21
10,4/15/2019,16,70,3,0
10,4/15/2019,1,3,8,0
10,4/15/2019,5,10,0,14
10,4/15/2019,6,7,0,7
10,4/15/2019,17,60,7,0
10,4/15/2019,1,4,9,90
10,4/15/2019,2,5,5,21
10,4/15/2019,7,24,7,7
10,4/15/2019,33,51,1,0
10,4/15/2019,5,6,5,1
10,4/15/2019,3,3,4,14
10,4/15/2019,99,240,9,0
10,4/15/2019,21,41,0,0
10,4/15/2019,1,2,4,7
10,4/15/2019,5,6,1,14
10,4/15/2019,190,468,9,1
10,4/15/2019,9,9,4,0
10,4/15/2019,3,8,3,21
10,4/15/2019,1,1,5,14
10,4/15/2019,2,10,7,14
10,4/15/2019,7,8,1,7
10,4/15/2019,168,405,9,7
10,4/15/2019,8,28,6,7
10,4/15/2019,4,6,4,21
10,4/15/2019,19,25,2,0
10,4/15/2019,104,255,9,14
10,4/15/2019,4,17,7,21
10,4/15/2019,3,5,2,21
10,4/15/2019,3,5,1,21
10,4/15/2019,6,9,5,0
10,4/15/2019,5,7,5,7
10,4/15/2019,15,23,2,1
10,4/15/2019,3,3,2,14
10,4/15/2019,8,13,4,1
10,4/15/2019,16,36,0,1
10,4/15/2019,21,55,9,45
10,4/15/2019,7,26,3,7
10,4/15/2019,3,6,0,21
10,4/15/2019,5,19,6,21
10,4/15/2019,20,29,1,1
10,4/15/2019,11,27,7,1
10,4/15/2019,4,10,6,14
10,4/15/2019,1,10,3,14
10,4/15/2019,8,31,3,1
10,4/15/2019,22,65,6,1
10,4/15/2019,25,53,6,0
11,4/15/2019,15,45,3,0
11,4/15/2019,9,11,1,7
11,4/15/2019,9,18,0,1
11,4/15/2019,11,35,6,1
11,4/15/2019,1,1,4,0
11,4/15/2019,4,9,7,7
11,4/15/2019,3,3,4,1
11,4/15/2019,1,1,5,7
11,4/15/2019,2,2,4,14
11,4/15/2019,78,102,9,7
11,4/15/2019,1,1,1,45
11,4/15/2019,18,51,7,0
11,4/15/2019,5,6,4,7
11,4/15/2019,7,13,6,7
11,4/15/2019,2,5,0,14
11,4/15/2019,2,8,5,1
11,4/15/2019,48,65,9,21
11,4/15/2019,69,93,9,14
11,4/15/2019,5,5,1,14
11,4/15/2019,5,8,0,7
11,4/15/2019,27,73,6,0
11,4/15/2019,6,12,7,1
11,4/15/2019,1,1,7,14
11,4/15/2019,6,10,3,1
11,4/15/2019,1,1,4,21
